,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
IPSCG_E3_P5_IP_k27ac_J18,0.008062217,0.004830312,-0.0108343735,0.0027620904,0.016343307,0.0029508397,0.005215265,0.002955623,0.0017450154,-0.0044252686,0.0011616424,-0.003997991,-0.00039803423,0.003866748,0.0018232688,-0.0029293671
IPSCG_E3_P5_IP_k27ac_J20,0.006910991,0.005079981,-0.005852625,0.0027655587,0.019844417,0.0039765984,0.00053230673,-0.004594311,0.0013923422,-0.004607238,-0.0025746971,-0.004088996,-0.0027393885,0.0039478354,0.00034912676,-0.0021308586
IPSCG_E3_P5_IP_k27ac_J21,0.007077556,0.0053023733,-0.0073333904,0.0065022297,0.021940012,-0.0007063821,-0.000962317,-0.001888968,-0.0002143234,-0.0031133257,0.00022958964,-0.0034332667,0.0013792384,0.0043486226,0.003028199,-0.0034251735
IPSCG_E3_P5_IP_k27ac_J23,0.008043438,0.0058019497,-0.0027236417,0.0065717697,0.01194241,0.0018502697,0.0017856173,-0.0064443946,-0.001405403,-0.003058847,-0.00027830154,-0.000836961,-0.00015608594,0.0002057571,0.002740465,0.0005502403
IPSCG_E3_P5_IP_k27ac_J24,0.007830076,0.007407885,-0.003512971,0.0036515184,0.014150941,0.0010605454,0.0056547727,-0.0024176463,0.0009577796,-0.0029080734,0.00090403855,-0.004343303,-0.004233403,0.0030140998,0.004983671,-0.0044911876
IPSCG_E3_P5_IP_k27ac_J7,0.008362327,0.0067727156,-0.003310062,0.0052101426,0.01567653,0.0031630993,-0.0009329915,-0.0074884742,-0.002692625,-0.0031972416,0.0033237785,-0.0007708501,-0.0028467122,0.0074336277,0.006773211,-0.0016763955
IPSCG_E3_P5_IP_k27ac_J8,0.00595209,0.004433226,-0.0031996444,0.0030039623,0.013679482,0.001887925,-0.00040388852,-0.0040545836,0.0020872802,-0.00216268,-0.0015073493,-0.00068142824,0.0013057776,0.0030959304,0.0037485212,-0.004009217
IPSCG_E3_P5_IP_k27ac_J9,0.007893693,0.006529961,-0.0072221085,0.009084601,0.018343503,0.0026096255,-0.00041029975,-0.006648712,0.002321899,1.8365681e-05,0.0017802343,-0.001097573,-0.0022129752,0.005522814,0.002637811,-0.0038959533
IPSCG_E3_P5_IP_k27ac_K17,0.009143952,0.0009882674,-0.0013199449,-0.0003987588,0.014036742,0.0031925663,0.004192766,-0.003988087,0.0020417944,-0.0027560294,-0.00059662014,-0.0032055564,-0.0005071126,0.0032357555,0.00036622584,-0.00010030717
IPSCG_E3_P5_IP_k27ac_M17,0.0077287927,0.006450776,-0.0028057322,-0.00054571405,0.011853302,0.002983898,0.004300339,-0.0035591796,-0.0018918514,-0.0016441345,0.0014681667,-0.0022626221,-0.0012235977,0.0070066103,0.0013199449,0.00031848997
IPSCG_E3_P5_IP_k27ac_O17,0.0074402764,0.008205164,-0.006345451,-0.0007737689,0.0130305,0.003855899,-2.9429793e-06,-0.006013036,-8.457154e-05,-0.0025071986,0.0035024509,-0.0003085211,-0.0005465187,0.006515508,0.0016827285,0.0015694126
IPSCG_E3_P5_IP_k27ac_H13,0.011295993,0.0046519823,-0.0069584027,0.005235415,0.014237289,-0.0001340732,0.00846586,-0.0023451522,0.0034847632,0.00080324337,0.01077687,0.00015218556,0.0013525039,0.004714463,0.0062181205,-0.0015059933
IPSCG_E3_P5_IP_k27ac_A3,0.008804753,0.005480062,-0.0006305352,-0.0007756762,0.009354495,-0.00030623376,0.0025330223,-0.0059570596,-0.0019153059,0.0022905506,0.0024293065,-0.00036668777,-0.0018639229,0.003993392,0.0010961592,0.0007553026
IPSCG_E3_P5_IP_k27ac_G19,0.0076446347,0.009013128,-0.00135573,0.0027591288,0.011244401,-0.0017470643,-0.002221398,-0.0026107356,0.0032446831,0.00026223063,-0.0026235804,-0.0030984823,-0.004114164,3.941357e-06,0.00032152236,-0.0021991879
IPSCG_E3_P5_IP_k27ac_E19,0.012905162,0.011192653,-0.0017895177,0.0036069937,0.0070809377,0.001686506,0.0074824784,-0.00393413,-0.0051578805,-0.0015477501,0.005993828,0.0025050184,-0.0053413585,0.0047369692,0.0055277646,-0.001558058
IPSCG_E3_P5_IP_k27ac_C20,0.008648161,0.0035506077,-0.003344141,0.0008976981,0.016376553,0.0024857894,0.002417963,-0.001045905,-0.00170324,-0.001625441,-2.7321279e-05,-0.0033004228,-0.002230797,0.0036932928,0.0044976547,-0.0032708123
IPSCG_E3_P5_IP_k27ac_I12,0.00982295,0.0043653883,-0.003758192,0.0029749349,0.00993998,0.0023925975,0.0072101206,0.0034696087,-0.0011704639,0.0021632984,0.0029303357,-0.0008510854,-0.0017626192,0.0040329117,0.0045803413,-0.00013437867
IPSCG_E3_P5_IP_k27ac_B3,0.011117097,0.003265556,-0.0032173917,0.0025785714,0.011639648,-0.00045526028,7.038936e-05,-0.0018084645,-0.0019798651,-0.00011575967,0.0022768006,-0.0023564287,-0.0012696683,0.0009903572,0.004126601,-0.0013974011
IPSCG_E3_P5_IP_k27ac_E3,0.008485962,0.0065845884,0.00013911724,0.0009836182,0.008181391,0.006465003,0.006487755,-0.0049272254,0.001675494,-0.0029807948,0.0032907352,-0.0035048146,-0.005795326,-0.00032787956,0.0014826804,-0.0023663864
IPSCG_E3_P5_IP_k27ac_F20,0.00902319,0.005152341,-0.0035512596,-0.00049327686,0.0077523626,0.0034128204,0.0052863266,-0.0005519837,-0.0047825873,-0.00476237,0.006342493,-0.0011728387,-0.005342897,0.005666858,0.0019699708,-0.00012266636
IPSCG_E3_P5_IP_k27ac_I11,0.011473063,0.0019998997,-0.005187258,0.0028913245,0.014273266,0.003464222,0.0036345348,0.0029921085,-0.0002694577,0.00046927482,0.0029047877,0.0023236424,-0.001663113,0.0028855205,0.0041150674,-0.005747102
IPSCG_E3_P5_IP_k27ac_I22,0.011230823,0.0058113076,-0.0007067546,0.0055034384,0.013725332,0.0061871484,3.825873e-05,-0.0058505684,-0.0003318712,0.0019410476,-2.1874905e-05,-0.00042399764,-0.004251428,0.0006095562,0.0072021484,-0.002726294
IPSCG_E3_P5_IP_k27ac_B2,0.00948875,0.005115222,-0.009964846,0.0010926016,0.016537406,0.00011282414,0.0028705187,-0.0036360621,-0.00062799454,-0.0040809624,0.003170766,-0.0045614894,-0.0031041913,0.0037740665,0.0028575882,-0.00014128536
IPSCG_E3_P5_IP_k27ac_C13,0.012506854,0.0037544258,-0.0046823993,0.0033903308,0.01709084,-0.002370067,0.007903004,-0.0015838742,-0.006235987,-0.00043951347,0.005962424,-0.00019397773,-0.0032405183,0.0028610732,0.007865548,-0.0042963326
IPSCG_E3_P5_IP_k27ac_C18,0.005585868,0.0058132075,-0.00092507154,-0.00071746483,0.010579339,0.0038774759,0.005270358,0.00037707388,-0.00034074485,-0.00017362088,0.00087780505,-0.0032755155,-0.002564514,0.005404517,-3.6261976e-05,-0.0039359406
IPSCG_E3_P5_IP_k27ac_C23,0.010755446,0.0051969998,-0.0020503476,-0.0017552488,0.014027976,0.0027769282,0.0018887855,-0.0038187578,-0.004708141,0.001705043,-0.00014677644,-0.0016106628,-0.0030911807,0.0035621691,0.0042267293,-0.004296817
IPSCG_E3_P5_IP_k27ac_E4,0.010358237,0.008700777,-0.0013345331,0.0029688813,0.0108487625,0.0030501112,0.006883625,-0.0030656233,-0.0013796166,0.001181867,0.0020266548,-0.0015586335,-0.005933553,0.0032478683,0.0031502768,-0.002625659
IPSCG_E3_P5_IP_k27ac_F3,0.011473056,0.005813595,-1.2733042e-05,0.002353955,0.0054381434,0.0038419068,0.0022819638,-0.0048751757,-4.3079257e-05,-0.0039196946,0.002951622,-0.0033592843,-0.0041110925,0.0005205348,0.0032398924,3.5762787e-07
IPSCG_E3_P5_IP_k27ac_H22,0.011192527,0.00617053,-0.0054742917,0.0075616203,0.018064357,0.0022354051,-0.001496397,-0.005741313,-9.158254e-05,0.0010723211,0.003759794,0.004139973,-0.0013492107,0.004871129,0.004518017,-0.0034198612
IPSCG_E3_P5_IP_k27ac_H3,0.009010155,0.005621437,-0.002679564,0.0040987544,0.012105757,0.0032369047,0.0023196153,-0.004969083,-0.00041451305,-0.00090427324,0.002900891,-0.001954874,-0.0007401332,0.0030544056,0.0035190955,-0.00103876
IPSCG_E3_P5_IP_k27ac_J13,0.00777537,0.004760843,-0.0053950325,0.0019084103,0.011601961,-0.005450599,0.010899223,-0.002272047,-0.0013787374,-0.0053545013,0.002893567,0.0004993286,-0.0016564801,2.9686838e-05,0.006267704,0.00038531423
IPSCG_E3_P5_IP_k27ac_M2,0.013496991,0.0046104006,-0.008871146,0.0039462075,0.016581854,0.0036140606,0.0020064935,-0.0028371364,-0.0021496192,-0.002706129,0.0024873316,-2.0744279e-05,-0.003072951,0.0032958332,0.003585294,-0.0018941239
IPSCG_E3_P5_IP_k27ac_E20,0.006362915,0.006925147,-0.004084982,-0.0007748492,0.0134220375,0.0023021996,0.009814063,-0.0012991428,0.00057371706,-0.001277756,0.0006561503,-0.0026226677,-0.007353816,0.0043750666,0.0025994107,-0.004276864
IPSCG_E3_P5_IP_k27ac_I20,0.0074841715,0.0008314699,-0.0028331503,-0.002707146,0.0112796305,0.0054155737,0.007803468,0.0002554506,-0.0014730394,0.00048325583,0.0023271143,-0.005759107,-0.00066430867,0.009886189,0.0017359853,-0.0032161176
IPSCG_E3_P5_IP_k27ac_M22,0.011147123,0.006218586,-0.00050497055,0.003864292,0.017226206,0.0034333616,0.002127912,-0.005148992,-0.00030038506,0.00042084232,-0.00027547777,-0.000121537596,-0.004312476,0.0018917965,0.0032692775,-0.0040026754
IPSCG_E3_P5_IP_k27ac_F11,0.008638505,0.0073706917,-0.0033667088,0.0013925023,0.0059440136,0.0023907423,0.007015191,-0.0014908239,-0.0008569434,-0.003323201,0.004178807,-0.00022325665,-0.0065989196,0.005079508,0.002612248,-0.0031859577
IPSCG_E3_P5_IP_k27ac_F19,0.010579366,0.0057010986,-0.002054289,0.0016398169,0.006016831,0.0028669536,0.0065681115,-0.0015063137,0.0004714951,-0.00515778,0.003362909,-0.0019005705,-0.005956093,0.0026786476,0.00062707067,0.0007653013
IPSCG_E3_P5_IP_k27ac_F2,0.010572892,0.006558653,-0.005484566,0.0026447214,0.009413515,0.001223661,0.004013447,-0.0026352853,-0.0027412325,-0.0045114234,0.004801169,0.0001720842,-0.0048958417,0.002571933,0.0030015036,-0.0018683821
IPSCG_E3_P5_IP_k27ac_F21,0.011759456,0.0058647953,-0.00219059,0.0029993802,0.012087428,5.760044e-05,0.0035792347,-0.00052865595,-0.003055513,-0.0042192377,0.0034654662,-0.0020682383,-0.003998855,0.0026894324,0.0050119385,-0.0026829392
IPSCG_E3_P5_IP_k27ac_A8,0.008957986,0.008017343,5.787611e-05,0.0018023886,0.011846684,0.0014435127,0.001025375,-0.005255595,0.0040344894,0.0043422207,-0.0012275204,0.0013975594,-0.0016609356,0.0033614663,0.0014595613,-0.0029190928
IPSCG_E3_P5_IP_k27ac_M18,0.011170886,0.0045285113,-0.008031569,-0.000582885,0.0126961665,0.0035721362,0.004212847,0.0015765727,-0.0020415336,0.0009460002,0.0022843555,0.00026927702,-0.00033957884,0.005611139,0.0012790635,-0.002069831
IPSCG_E3_P5_IP_k27ac_M21,0.010019708,0.0070346184,-0.0022153035,-0.0028677955,0.014136578,0.0057485104,0.005229648,-0.001301609,-0.0017566085,0.00054418296,-0.00018649548,-0.000961395,-0.0011152513,0.0038053188,-0.0006067902,-0.0018932
IPSCG_E3_P5_IP_k27ac_M23,0.010623332,0.010133181,-0.004052028,0.0017301962,0.011258701,0.004144937,-0.00011906028,-0.00355006,-0.003966972,0.004326757,0.001422815,-0.0023857784,-0.0026955158,-0.00074424874,0.0051752552,-0.0033572838
IPSCG_E3_P5_IP_k27ac_M7,0.0052904673,0.00756095,-0.0033764914,0.00095855445,0.00764524,0.0027966723,0.0022740737,-0.007983819,-0.0017162114,-0.0004674308,0.005592078,-0.00063767657,-0.00055317953,0.00813649,0.006811999,0.002430603
IPSCG_E3_P5_IP_k27ac_M9,0.011484083,0.007929336,-0.0036325157,0.005004596,0.012947966,0.0046951547,0.0033826493,-0.0036108792,-0.0006608367,0.0024906807,0.003144972,0.00098392,-0.0034799632,0.00685701,0.0054264814,-0.0046539903
IPSCG_E3_P5_IP_k27ac_N24,0.0075808726,0.006049823,-0.0048658103,0.002426546,0.013898621,0.0042031854,0.0073678065,0.0011804402,0.0015069097,-0.0037627853,0.0041135475,-0.002897244,-0.0017174371,0.0054671066,0.004888937,-0.0023607686
IPSCG_E3_P5_IP_k27ac_O8,0.007493891,0.004792001,-0.0047525316,-0.0006329939,0.013577423,-0.0023114681,0.00080924854,-0.0004415214,0.0033632591,0.000632029,-0.00093058497,-0.0003104601,0.00045317225,0.0041425116,-0.0003906712,-0.0035994947
IPSCG_E3_P5_IP_k27ac_P18,0.005205814,0.00045420974,-0.0075888187,-0.0013187975,0.008669499,0.0011505634,0.0028045662,-0.0002027899,-0.0005270019,-0.00025752932,0.007467404,0.0016380958,0.0033331513,0.0057682013,0.004623726,-0.0025616288
IPSCG_E3_P5_IP_k27ac_E2,0.009405822,0.007076677,-0.009468615,0.0026323833,0.013082603,0.0036452264,0.0060150158,-0.0017694756,-0.0008856505,-0.0057757758,0.004257284,9.54736e-05,-0.005239349,0.0015879823,0.0027206242,-0.0028983206
IPSCG_E3_P5_IP_k27ac_H19,0.0069950335,0.010626402,-0.0032710508,0.002007272,0.0046019508,0.007000521,0.0025059432,-0.0039690733,0.0016060919,-0.004008364,0.006386459,0.0014599618,-0.006721422,0.006827867,-1.5355647e-05,-9.94131e-05
IPSCG_E3_P5_IP_k27ac_O19,0.0093459375,0.007225994,-0.0009290725,0.0013135113,0.007436672,0.0023274943,0.005336672,-0.0030287579,0.0001527667,-0.0069922917,0.0007159412,0.0002445653,-0.005229857,0.0034458581,-0.0018662512,-0.00023187697
IPSCG_E3_P5_IP_k27ac_E11,0.015174966,0.009490091,-0.00091029704,0.0041886605,0.007859616,0.0017143711,0.0068968367,-0.0014366806,-0.0036347136,-0.0018929914,0.0045530796,0.0035972856,-0.0057802424,0.0030286163,0.005073376,-0.005407363
IPSCG_E3_P5_IP_k27ac_E18,0.007278163,0.01074357,-0.003909044,0.001878377,0.0086759655,-0.0016707852,0.008496262,0.0046610013,-0.0030908063,0.0035113543,0.006855361,0.0041633025,-0.00954994,0.0013570795,0.0035919622,-0.009838864
IPSCG_E3_P5_IP_k27ac_E21,0.009832576,0.00915936,-0.0020122603,-0.00020141527,0.0054387636,0.0033672228,0.009318426,1.4401972e-05,-0.0042707175,-0.0022690147,0.0060909763,-0.0007018,-0.00630017,0.00523548,0.0047642216,-0.0055413544
IPSCG_E3_P5_IP_k27ac_E24,0.010738011,0.009478841,-0.0037522241,0.004560776,0.008892169,-0.00011282414,0.008972557,-0.0011066124,-0.0021184385,-0.0032296218,0.0050313696,-0.0015313774,-0.0015989188,0.0007377602,0.0055409446,-0.0032971427
IPSCG_E3_P5_IP_k27ac_E7,0.0036839843,0.010062311,-0.003699392,0.004386708,0.010034461,0.0020674914,0.0069967397,-0.0049724057,-0.0012680516,-9.114295e-05,0.00089062005,0.00028723292,-0.007403083,0.0068390905,0.0041778088,-0.0021717176
IPSCG_E3_P5_IP_k27ac_P12,0.005820684,0.007077072,-0.006352119,0.00032981858,0.0096237315,0.0009294823,0.0046785437,-0.0042191744,0.001485765,-0.002956573,-0.0007742122,0.0011938363,-0.0053339563,0.00013536774,0.0010183305,-0.0017221496
IPSCG_E3_P5_IP_k27ac_A12,0.003908485,0.00827099,-0.007050626,0.0024138726,0.0069123274,0.0034252629,0.004571287,-0.004839383,-0.0018450022,-0.0014410615,0.00417722,-0.0013604965,-0.007862033,0.003959935,0.0017743409,-0.0021631941
IPSCG_E3_P5_IP_k27ac_F13,0.011264492,0.0045406856,-0.0049517974,-0.0012512542,0.0061504673,-0.00065258145,0.0033158697,-0.0019613355,-0.0026150122,-0.0060995184,6.6533685e-06,-0.0018861182,-0.007334031,0.0005941512,0.0008488968,-0.0006422624
IPSCG_E3_P5_IP_k27ac_F23,0.011544306,0.0055393837,-0.0033082217,0.0041004643,0.011719802,2.0034611e-05,-0.002660118,-0.004598677,-0.0071787685,-0.00469942,0.006043747,0.0029638903,-0.0061124936,0.0030706823,0.0056286827,-0.0028326735
IPSCG_E3_P5_IP_k27ac_G23,0.00922662,0.005220201,-0.005222015,-0.001552891,0.011605798,0.0020347312,-0.00039674714,-0.0011804104,-0.0076713488,0.007610958,-0.0029717386,0.004296217,0.00045051798,0.008164648,-9.0658665e-05,-0.0027440116
IPSCG_E3_P5_IP_k27ac_A22,0.010059558,0.00952236,-0.0018360242,0.00729895,0.013723203,0.0057234764,-0.0011885986,-0.0071416125,0.0015765205,0.00051018596,-0.0022809505,0.0018376298,-0.006925663,-0.0014216788,0.0018999204,-0.0012441501
IPSCG_E3_P5_IP_k27ac_G22,0.0054464787,0.006491203,0.0033279285,0.004066646,0.011230749,0.0035833567,0.00050791353,-0.008867964,0.00012210011,0.003905937,-0.003136456,0.00030401722,-0.0035666842,0.0032309797,0.001474902,-0.0008692518
IPSCG_E3_P5_IP_k27ac_N10,0.01038212,0.002839949,-0.0036554784,0.0059376583,0.013709244,0.002904199,0.004573472,-0.0028852895,-0.0005060211,-0.0018670522,0.004713781,-0.001770651,-0.0020297207,0.0016602706,0.0052595884,-0.00086232275
IPSCG_E3_P5_IP_k27ac_N11,0.009709291,0.004144337,-0.0035432428,0.003051702,0.009470597,-0.00020893663,0.0061986744,0.0029180422,-0.0015673935,-0.00089810416,0.0025597438,0.00051007234,-0.0035235286,-0.0019657882,0.0051325336,-0.0048443154
IPSCG_E3_P5_IP_k27ac_N13,0.012307581,0.0038675852,-0.004922077,0.0061029643,0.015062467,-0.00012273341,0.009899864,-0.0014600307,-0.0008154735,-0.0022990815,0.0064652413,-0.005323259,-0.0032816865,0.0016363282,0.011263445,-0.0038628653
IPSCG_E3_P5_IP_k27ac_N22,0.011887919,0.00646038,-0.0029827505,0.007785842,0.023052087,0.003117144,0.00095384195,-0.0040382445,0.0012334138,-0.0018191263,0.00078865886,-0.0023305435,-0.0043986924,-0.000862509,0.0044637546,-0.003787689
IPSCG_E3_P5_IP_k27ac_O22,0.007962223,0.0027330033,-0.0026383474,0.0015252829,0.015621339,0.003895156,0.00077076256,-0.0030271262,0.0012820736,-0.0045576207,-0.00060337037,-0.00018261187,-0.004552206,0.0027961945,-0.0003957525,-0.002893351
IPSCG_E3_P5_IP_k27ac_B24,0.012560178,0.008028578,-0.0039282665,-0.0019990467,0.007745209,0.0014745742,0.0032637455,-0.0012309104,-0.00020816177,0.0041059107,0.0029560402,-0.001922166,-4.8050657e-05,0.0065151714,0.0020584688,-0.0010839552
IPSCG_E3_P5_IP_k27ac_H24,0.012693796,0.009769935,-0.0044962317,0.0049618296,0.014081529,0.0010448396,0.0025291182,-0.0015988052,-0.00026524067,-0.0061704144,0.0017974004,-0.0007243529,-0.004215665,0.002530586,0.0023320764,-0.0026284829
IPSCG_E3_P5_IP_k27ac_A24,0.008756351,0.0067258812,-0.0034859404,0.0019044727,0.008416995,0.00042834878,0.001024425,-0.0021307021,-0.0030362457,0.0012352765,0.0035859495,-0.0011020694,-0.0008069724,0.0037172232,0.0055449232,0.0013865754
IPSCG_E3_P5_IP_k27ac_O11,0.009879045,0.0041016825,-0.0096612945,-0.0008007251,0.00981652,0.005824335,0.007384669,0.0009444058,-0.0033515915,-0.0012609884,0.006035343,0.00092222914,5.7380646e-05,0.004034357,0.0036481172,-0.0015358105
IPSCG_E3_P5_IP_k27ac_O12,0.0053476393,0.0044522546,-0.006124966,0.0011815242,0.011155861,0.0039232746,0.007822815,0.0027301311,-0.000552617,-0.0011317171,-0.0024158284,-0.0051764287,-0.0018386729,0.004180965,0.0007795915,-0.0017002374
IPSCG_E3_P5_IP_k27ac_O16,0.007021364,0.0029219277,-0.0009901449,0.0015158951,0.013491998,0.0028726608,0.00041553378,-0.0037786812,0.0027001128,-0.0028822161,0.0008700192,-0.0006462876,0.0019936413,0.007487569,0.0012991354,-0.0012194216
IPSCG_E3_P5_IP_k27ac_O24,0.009493846,0.0076210685,-0.008337408,0.0012303181,0.01585556,0.0032236502,0.003646627,-0.0017489344,0.00030896068,-0.0014151894,0.004018858,-0.0010419227,-0.0015300699,0.0077696107,0.0050136447,-0.001794003
IPSCG_E3_P5_IP_k27ac_O7,0.007265825,0.0012447424,-0.0073695406,0.0009751357,0.01881332,-0.00191769,0.0024577715,-0.0040926263,-0.0015277863,-0.002825398,0.0012608245,-0.005572414,-0.0010314584,0.0068415646,0.0030943826,-0.00060828775
IPSCG_E3_P5_IP_k27ac_O9,0.014297236,0.009411138,-0.0063184127,0.0030743815,0.014433777,-0.002399899,-0.0017702021,-0.005604692,-0.0023791417,-0.0016682558,0.0070796385,0.00026180968,-0.0014933422,0.004716725,0.004211776,-0.0011637434
IPSCG_E3_P5_IP_k27ac_H7,0.004567895,0.0065191947,-0.0064524934,0.003493864,0.0110464515,0.0013150424,0.00037464127,-0.003799878,-0.0017646402,-0.0018769838,0.005682312,-0.00035482086,-0.0040417295,0.008818485,0.006142162,0.00070460886
IPSCG_E3_P5_IP_k27ac_H18,0.009138558,0.0039195605,-0.007665135,0.0019596592,0.016939225,0.00027056038,0.0020897165,0.00017564744,0.0011850372,-0.0026701912,0.0071493313,-0.0003978461,0.0020274892,0.0053791674,0.0023204088,-0.0037192851
IPSCG_E3_P5_IP_k27ac_A20,0.008131843,0.0066416897,-0.0034524575,0.00030662864,0.011897332,0.0059118792,0.005671758,-0.0023992509,-0.0010895282,0.00077517703,0.003926955,-0.0004894566,-0.004827246,0.0038596336,0.0028145239,-0.0018573627
IPSCG_E3_P5_IP_k27ac_B21,0.012114804,0.007722143,-0.009978451,2.2690743e-05,0.014594317,0.0011567697,0.0023612343,0.0009382367,-0.0076529384,-0.00017317757,0.0049874336,-0.00030904822,-0.0008149147,0.005172737,0.00514926,-0.0023253933
IPSCG_E3_P5_IP_k27ac_H20,0.008467417,0.0064564236,-0.0077210963,0.004128523,0.02029511,0.0013648197,-0.0005814433,-0.002238147,0.0010516047,-0.0032393746,0.0041956604,-0.0011036266,-0.0024735425,0.0083714165,0.0017363131,-0.005511731
IPSCG_E3_P5_IP_k27ac_K18,0.010533381,0.0024852343,-0.0035373569,0.00013069808,0.012919239,-0.0013049394,0.0076006725,0.0015049949,0.0011302456,0.003649179,0.003186874,-0.0031059813,0.0012053922,0.0019371156,0.00024173409,-0.0035518855
IPSCG_E3_P5_IP_k27ac_F18,0.0062080137,0.0029360242,-0.00089854747,0.00081892684,0.00670678,0.0029413924,0.0029663257,-0.0061406195,-0.0027483702,-0.006796647,0.0033335239,0.0018576179,-0.0049730632,0.0029777735,0.0045331344,-0.0021001324
IPSCG_E3_P5_IP_k27ac_K9,0.01333857,0.0044145994,-0.0038761422,0.0030433163,0.014474217,0.002724573,0.005379036,-0.0035977513,6.536394e-05,0.0024854355,0.0013110265,-0.0013953857,-0.0020975396,0.0044479724,0.0018571541,-0.004541941
IPSCG_E3_P5_IP_k27ac_O23,0.011881847,0.0048033185,0.0011275336,0.0024272837,0.0054330165,0.0053820834,0.004279837,-0.0031276941,-0.0067623407,-0.0023976043,-0.002016604,0.0019804323,-0.0031083822,-0.0015624948,0.004664704,-0.0026284456
IPSCG_E3_P5_IP_k27ac_K12,0.010326073,0.0004445128,-0.0060051456,-0.001885917,0.014692703,0.0014166087,0.008731987,0.0002438575,0.0009477064,-0.00010323897,0.0007734969,-0.0018038955,-0.0041375738,0.0008772388,-0.0014473088,-0.002635546
IPSCG_E3_P5_IP_k27ac_I15,0.007990148,0.0062381737,0.0038355514,0.007920753,0.009100475,0.0066875443,0.0009806603,-0.0043627694,-0.001360096,-0.0018286444,0.0034610406,-0.0017221943,-0.0046292935,0.0019092057,0.0075217634,-0.00019467622
IPSCG_E3_P5_IP_k27ac_A21,0.01184196,0.010524925,-0.0041129217,0.0043244027,0.010538116,0.0012907088,0.004117975,-0.004061766,-0.0049819574,0.004125528,0.0037203282,0.0013394468,-0.0023890696,0.006662415,0.006030418,-0.0034501702
IPSCG_E3_P5_IP_k27ac_A10,0.007951312,0.007584151,-0.0021990836,0.005930338,0.007793947,0.0015499443,-0.0004086122,-0.007048525,-0.0027717054,-8.083135e-05,0.001706712,0.00039091706,-0.004111761,0.0033326168,0.0052179694,0.0020880103
IPSCG_E3_P5_IP_k27ac_I18,0.009792294,0.0052369125,-0.0005961433,0.0003949739,0.011185407,0.002352044,0.0030607656,-0.0011850819,0.0009693578,0.0044498406,0.0032540187,-0.0053477846,0.0008462388,0.0055458792,0.003566794,-0.002142243
IPSCG_E3_P5_IP_k27ac_K13,0.010460351,0.0011056587,-0.0003014356,-4.0706247e-05,0.011418916,-0.0010401756,0.01045388,-0.0030637383,0.0044220984,0.0018982328,-0.0045453086,-0.0018691514,-0.0007948894,-0.0019663647,-0.00061699376,-0.001071386
IPSCG_E3_P5_IP_k27ac_A9,0.009608548,0.011571448,-0.004898615,0.0053488538,0.013547411,0.0061719865,-0.0010551773,-0.0074570775,0.0010686442,0.0040252768,0.0036616996,0.0011863746,-0.0044732466,0.00936898,0.003946297,-0.003733866
IPSCG_E3_P5_IP_k27ac_H12,0.0074165314,0.0049842037,-0.004744135,0.00402046,0.015581308,0.00048568845,0.0023850836,-0.0012611449,0.0036193654,-0.0032638162,0.0019649193,-0.0015361626,-0.0015543792,-0.0007557608,0.0021001026,-0.0036744848
IPSCG_E3_P5_IP_k27ac_H11,0.008961372,0.006966565,-0.0060570017,0.0017375164,0.011269174,0.0013860166,0.0024529211,-0.00019793957,0.00013886392,-0.0029509552,0.0029652864,0.0015118215,-0.001794571,0.00680302,0.0027877316,-0.0024892017
IPSCG_E3_P5_IP_k27ac_H2,0.012913901,0.00738189,-0.009616762,0.00963515,0.01821027,-0.0017180368,0.0013704151,-0.0018151328,0.00052915514,-0.0025234334,0.008633494,-0.0019305777,-0.0040634833,0.0018511908,0.005599268,-0.0043973625
IPSCG_E3_P5_IP_k27ac_H21,0.011393741,0.0068327375,-0.0033459142,0.005282864,0.012993236,0.00033929944,0.0035266504,-0.0026395172,-0.0060921907,-0.002004236,0.0045479685,0.0008409489,6.007962e-05,0.005957862,0.0040374845,-0.0038821995
IPSCG_E3_P5_IP_k27ac_H23,0.01508389,0.008604612,-0.005737394,0.0020218939,0.009285312,0.0026773438,0.0021096766,-0.0070676357,-0.007971473,0.0012967102,0.0068777874,0.0046990495,-0.0027324632,0.0035338849,0.0075079054,-0.004215561
IPSCG_E3_P5_IP_k27ac_A23,0.012092706,0.010123137,-0.0024833456,-0.0018588752,0.0011388992,0.00442978,0.0050346144,-0.0036137477,-0.007388741,0.003932189,-0.00054201484,0.005627269,-0.007448377,-0.00066908635,0.0010601431,-0.0021082982
IPSCG_E3_P5_IP_k27ac_E15,0.010764793,0.004238587,0.0004944876,0.0015978888,0.0036225442,0.00019311905,0.0062049665,-0.004603334,-0.00612358,-0.0045060962,0.0026852638,0.001790328,-0.008609559,-0.0004193075,0.004434906,0.0012622774
IPSCG_E3_P5_IP_k27ac_A2,0.010515448,0.0057415627,-0.0063704923,0.0027314462,0.011004359,0.00081595033,0.00045283884,-0.003543675,-0.00300885,-0.00032613054,-0.0012751073,-0.00029572286,-0.006652776,0.0017866045,-0.0002747774,-0.0024456605
IPSCG_E3_P5_IP_k27ac_G18,0.009574577,0.011634093,-0.0009782091,0.0049377866,0.012949037,0.0070064813,0.00010934472,-0.0005407855,0.0023766235,0.007712316,0.0008616522,-0.0012233593,-0.003375195,0.007301989,-0.0006592497,-0.0032772496
